timestamp					cpu,memory,qps,disk_usage,memory_usage,iops,slow_queries,select_full_join,select_scan,threads_created,aborted_connects,aborted_clients,table_locks_waited,innodb_row_lock_waits,innodb_buffer_pool_read_requests,innodb_buffer_pool_reads,innodb_buffer_pool_write_requests,seconds_behind_master,connections,max_used_connections,qcache_hits,qcache_inserts,qcache_lowmem_prunes,created_tmp_tables,created_tmp_disk_tables,binlog_cache_disk_use,binlog_cache_use,label
2024-12-17 12:34:52.100724,12,1141,3.266666666666666,8464655.00,8683520,0.31111111111111106,0,0,1.1555555555555554,0,0,0,0,0,12.111111111111109,0,10.71111111111111,0,0.711111111111111,0,0,0,0,6.088888888888889,0.5333333333333332,0,0,0
2024-12-17 12:34:54.098716,12,1141,3.266666666666666,8464655.00,8683520,0.31111111111111106,0,0,1.1555555555555554,0,0,0,0,0,12.111111111111109,0,10.71111111111111,0,0.711111111111111,0,0,0,0,6.088888888888889,0.5333333333333332,0,0,0
2024-12-17 12:34:56.098836,12,1141,3.266666666666666,8464655.00,8683520,0.31111111111111106,0,0,1.1555555555555554,0,0,0,0,0,12.111111111111109,0,10.71111111111111,0,0.711111111111111,0,0,0,0,6.088888888888889,0.5333333333333332,0,0,0
2024-12-17 12:34:58.096471,10,1151,3.1777777777777776,8481039.00,8683520,0.4222222222222222,0,0,1.0666666666666664,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.6888888888888888,0,0,0,0,11.044444444444443,0.8888888888888888,0,0,0
2024-12-17 12:35:00.085780,10,1151,3.1777777777777776,8464655.00,8683520,0.42222222222222217,0,0,1.0666666666666667,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.6888888888888888,0,0,0,0,11.044444444444443,0.8888888888888888,0,0,0
2024-12-17 12:35:02.100853,10,1151,3.1777777777777776,8448271.00,8683520,0.42222222222222217,0,0,1.0666666666666664,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.6888888888888888,0,0,0,0,11.044444444444443,0.8888888888888888,0,0,0
2024-12-17 12:35:04.100523,10,1151,3.1777777777777776,8464655.00,8683520,0.42222222222222217,0,0,1.0666666666666664,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.6888888888888888,0,0,0,0,11.044444444444443,0.8888888888888888,0,0,0
2024-12-17 12:35:06.102243,10,1151,3.1777777777777776,8448271.00,8683520,0.42222222222222217,0,0,1.0666666666666664,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.6888888888888888,0,0,0,0,11.044444444444443,0.8888888888888888,0,0,0
2024-12-17 12:35:08.099036,10,1151,3.1777777777777776,8481039.00,8683520,0.42222222222222217,0,0,1.0666666666666664,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.6888888888888888,0,0,0,0,11.044444444444443,0.8888888888888888,0,0,0
2024-12-17 12:35:10.088089,10,1151,3.1777777777777776,8464655.00,8683520,0.42222222222222217,0,0,1.0666666666666664,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.6888888888888888,0,0,0,0,11.044444444444443,0.8888888888888888,0,0,0
2024-12-17 12:35:12.085286,10,1151,3.1777777777777776,8464655.00,8683520,0.42222222222222217,0,0,1.0666666666666664,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.6888888888888888,0,0,0,0,11.044444444444443,0.8888888888888888,0,0,0
